x,color,k,chunk_type,chunk_size,answer_relevancy,faithfulness,context_recall,context_precision,answer_correctness,EM,F1,avg_retrieve_context,avg_llm_response,avg_total,sample_size
1.0,3,15,paragraphs,5,0.7987714229685853,0.8722222222222222,1.0,0.7342658729741368,0.769088422380073,0.0,0.4326137145102662,0.08471458174965597,1.5182016491889954,1.602916230938651,12
0.263,4,15,paragraphs,5,0.8095274355231235,0.8544973544973544,0.9206349206349206,0.7529732987108801,0.6748020595826121,0.0,0.3444547998159567,0.08471458174965599,1.9657323246910459,2.0504469064407025,21
0.714,5,15,paragraphs,5,0.5312797011253575,0.7142857142857143,1.0,0.681618910160905,0.5393245721761388,0.0,0.413752152898777,0.08471458174965597,2.4681317465645924,2.552846328314249,14
0.429,6,15,paragraphs,5,0.7877693803459983,0.6428571428571429,1.0,0.7020513143321808,0.809690324800172,0.0,0.4661715191126956,0.08471458174965597,1.289064089457194,1.37377867120685,6
0.395,7,15,paragraphs,5,0.9561050945781198,0.9199999999999999,1.0,0.8311111110367406,0.7310552991101049,0.0,0.4568897227433813,0.08471458174965599,2.19677677154541,2.281491353295066,5
0.5,8,15,paragraphs,5,0.9586520013830044,0.8888888888888888,1.0,0.8581426840788331,0.7908794998079121,0.0,0.5182406070780896,0.08471458174965599,1.8500584065914154,1.9347729883410714,8
0.441,9,15,paragraphs,5,0.8769748807447205,1.0,1.0,0.7702003022999168,0.9547792754717795,0.0,0.5926770708283313,0.084714581749656,2.606247584025065,2.6909621657747214,3
0.357,10,15,paragraphs,5,0.6762979334094698,0.875,1.0,0.7357077896489529,0.70015473688673,0.0,0.4042207792207792,0.08471458174965599,0.9466577172279358,1.0313722989775918,4
0.333,11,15,paragraphs,5,0.6545234312107304,0.6944444444444443,0.8333333333333334,0.7146310993076167,0.592649035367141,0.0,0.47901550062840387,0.08471458174965597,1.6091784238815308,1.693893005631187,6
0.357,12,15,paragraphs,5,0.7953210477922611,0.9166666666666666,0.8333333333333334,0.649168475544957,0.689352651547044,0.0,0.43566067733777375,0.08471458174965597,2.6496347188949585,2.734349300644615,6
0.625,0,10,words,500,0.9450349878076059,1.0,1.0,0.8499999999575,0.7546607370672249,0.0,0.4291044776119403,0.06387316313656893,1.2576478719711304,1.3215210351076994,2
1.0,2,10,words,500,0.7809407867978215,0.7710622710622711,0.8846153846153846,0.8624930228193034,0.734722501325069,0.07692307692307693,0.5817950700254859,0.06387316313656896,1.8455318120809703,1.9094049752175397,13
1.0,3,10,words,500,0.7134598415671313,0.861111111111111,1.0,0.8208994708504292,0.6507918624461713,0.08333333333333333,0.4490631216511627,0.06387316313656895,0.9871483643849691,1.0510215275215378,12
0.526,4,10,words,500,0.6658727496832538,0.7713718820861677,0.9642857142857143,0.8177769004079233,0.6114270237754298,0.0,0.32331432920557285,0.06387316313656895,2.1582388196672713,2.2221119828038405,21
0.227,5,10,words,500,0.6703114926207264,0.7555599162742019,1.0,0.798104450075969,0.619959779623512,0.07142857142857142,0.5139972878344873,0.06387316313656896,1.4691890137536185,1.5330621768901875,14
0.588,6,10,words,500,0.9478933475514667,0.7916666666666666,1.0,0.7602072310091791,0.8264339888171506,0.0,0.5463458110516933,0.06387316313656893,1.429097294807434,1.492970457944003,6
0.476,7,10,words,500,0.939912020441762,0.9666666666666666,1.0,0.8708333332894792,0.7900929686835734,0.0,0.5628364315423139,0.06387316313656893,1.8387592315673829,1.9026323947039518,5
0.556,8,10,words,500,0.7036913569480371,0.875,1.0,0.8750620039345794,0.6282491955868249,0.0,0.4490061429865577,0.06387316313656893,1.255399912595749,1.3192730757323177,8
0.5,9,10,words,500,0.8707179059431954,1.0,1.0,0.768518518472145,0.8843479942026472,0.0,0.5989874661647869,0.06387316313656893,2.324228366216024,2.3881015293525927,3
0.625,10,10,words,500,0.6825251733918263,0.5535714285714286,1.0,0.7727469135438371,0.6880002194843682,0.0,0.45365996291541866,0.06387316313656893,1.425042450428009,1.488915613564578,4
0.526,11,10,words,500,0.9302742318427287,0.6944444444444443,1.0,0.7625909391104287,0.6874038762947962,0.0,0.6191874861009358,0.06387316313656893,1.4299254814783733,1.493798644614942,6
0.667,12,10,words,500,0.8156770878775754,0.8333333333333334,0.8333333333333334,0.8005787036861216,0.7161303277825399,0.0,0.49996349603671253,0.06387316313656893,2.258790135383606,2.3226632985201747,6
0.577,0,15,words,300,0.9855536122071181,0.75,1.0,0.7430555555369791,0.7766789510629977,0.0,0.3431372549019608,0.09131960218602961,2.4131606817245483,2.5044802839105778,2
1.0,2,15,words,300,0.650391461153936,0.7628205128205128,0.9615384615384616,0.8003627522994936,0.6590065370780498,0.07692307692307693,0.501992131439913,0.09131960218602962,1.8060068900768573,1.8973264922628867,13
1.0,3,15,words,300,0.6296729907035202,0.8472222222222222,1.0,0.7253306877832296,0.7159538048520887,0.08333333333333333,0.39422712714454994,0.09131960218602962,1.1150736808776855,1.2063932830637152,12
0.469,4,15,words,300,0.5294002396634744,0.7678571428571429,0.9563492063492063,0.7111417053347062,0.5141136631605222,0.0,0.2463181414134787,0.09131960218602961,1.736600467136928,1.827920069322958,21
0.205,5,15,words,300,0.8036635474939391,0.8928571428571429,1.0,0.7462658174743694,0.7721398207009205,0.07142857142857142,0.6412287083549318,0.09131960218602962,1.7470128876822335,1.838332489868263,14
0.517,6,15,words,300,0.6428253963155003,0.7916666666666666,1.0,0.5883010948307571,0.6781747266822601,0.0,0.36840821450990946,0.09131960218602962,1.4258568684260051,1.5171764706120348,6
0.429,7,15,words,300,0.9196577266535282,0.9,1.0,0.8733333332675557,0.7213154720714653,0.0,0.48009090909090907,0.09131960218602961,2.024558925628662,2.1158785278146914,5
0.517,8,15,words,300,0.8318118675458986,0.9375,1.0,0.9436733047205201,0.6723948388378671,0.0,0.48513688795946863,0.09131960218602961,1.3181889355182648,1.4095085377042942,8
0.455,9,15,words,300,0.6102893941403816,0.8333333333333334,1.0,0.7666666666212038,0.6943106678197069,0.0,0.3965811965811965,0.0913196021860296,2.027342955271403,2.1186625574574323,3
0.556,10,15,words,300,0.9271590224176186,0.875,1.0,0.8833131550748294,0.8753764266310259,0.0,0.5653234735189623,0.09131960218602961,2.112650156021118,2.2039697582071476,4
0.484,11,15,words,300,0.9585164484268677,0.6666666666666666,0.8333333333333334,0.7275327681212772,0.7510655046308506,0.0,0.6714004168763886,0.09131960218602962,1.2700392405192058,1.3613588427052352,6
0.6,12,15,words,300,0.9590005742266917,0.9444444444444445,0.8333333333333334,0.7373684879781965,0.7448734658555184,0.0,0.5096602207250555,0.09131960218602962,2.5029184818267822,2.5942380840128116,6
0.2,0,10,sentences,10,0.9543258034073421,1.0,1.0,0.6458333333135416,0.9049240354907382,0.0,0.39925373134328357,0.06769820776852695,1.0761929750442505,1.1438911828127774,2
0.476,2,10,sentences,10,0.7237679411429491,0.6666666666666666,0.8461538461538461,0.7695482295145258,0.7467562280813667,0.07692307692307693,0.5520714013286642,0.06769820776852696,1.7212469027592585,1.7889451105277852,13
0.625,3,10,sentences,10,0.8770344551525713,0.875,0.9166666666666666,0.7771626983662046,0.6472462177670754,0.0,0.4150499159229169,0.06769820776852696,0.9339739878972372,1.0016721956657642,12
0.222,4,10,sentences,10,0.676910441893845,0.8452380952380952,0.9682539682539681,0.7546823296862706,0.6417261716724989,0.0,0.336953938813891,0.06769820776852693,1.7149698053087508,1.7826680130772778,21
0.071,5,10,sentences,10,0.8051197962609262,0.8194444444444445,1.0,0.822426303811743,0.649291975139523,0.0,0.53591474182673,0.06769820776852696,1.3100638730185372,1.377762080787064,14
0.147,6,10,sentences,10,0.7805051572981889,0.875,1.0,0.6146709655839865,0.6459064836579103,0.0,0.40719583323702313,0.06769820776852696,0.7996886571248373,0.8673868648933643,6
0.137,7,10,sentences,10,0.9275193810569136,0.8,1.0,0.5838888888392917,0.8241418106044964,0.0,0.5770511841100076,0.06769820776852695,1.3593562126159668,1.4270544203844937,5
0.182,8,10,sentences,10,0.8265673128003352,0.9375,1.0,0.9270275297241533,0.7734696627110107,0.0,0.45470239879210006,0.06769820776852695,0.8082789182662964,0.8759771260348233,8
0.143,9,10,sentences,10,0.8701534280630169,0.9629629629629629,1.0,0.8569444443995624,0.955934839523871,0.0,0.6441309780997161,0.06769820776852695,1.732023557027181,1.7997217647957078,3
0.13,10,10,sentences,10,0.721827566001475,0.75,0.875,0.8773809523411547,0.6754683360484004,0.0,0.32991949910554563,0.06769820776852695,0.9180694818496704,0.9857676896181973,4
0.132,11,10,sentences,10,0.8121376458194548,0.7777777777777777,0.8333333333333334,0.7719576719107204,0.7026347269301648,0.16666666666666666,0.58494227994228,0.06769820776852696,0.6942055622736613,0.7619037700421883,6
0.137,12,10,sentences,10,0.9623357214345006,1.0,0.75,0.6177248677109,0.7248427369290446,0.0,0.5393192688662601,0.06769820776852696,1.9165979623794556,1.9842961701479824,6
1.0,0,15,paragraphs,15,0.8620031407878349,0.9,1.0,0.738888888855926,0.6685068063558466,0.0,0.4182692307692308,0.08389509157700972,1.5306040048599243,1.6144990964369341,2
1.0,2,15,paragraphs,15,0.7167843851236234,0.8307692307692308,0.9230769230769231,0.8354700854341167,0.6884678062148235,0.07692307692307693,0.552268962165248,0.08389509157700972,1.972732892403236,2.056627983980245,13
1.0,3,15,paragraphs,15,0.7926072117887356,0.7999999999999999,0.9166666666666666,0.8333333332936341,0.6612833343329008,0.0,0.41197000752183893,0.08389509157700971,1.243845244248708,1.3277403358257176,12
0.789,4,15,paragraphs,15,0.7086679411311673,0.8273809523809523,0.9642857142857143,0.7994671641911508,0.6493095630016542,0.0,0.35782755569633895,0.08389509157700974,1.8513314383370536,1.9352265299140639,21
1.0,5,15,paragraphs,15,0.6098989878214021,0.8460884353741497,1.0,0.7270219198375505,0.5997411936944481,0.0,0.4603280195077676,0.08389509157700972,2.0377572774887085,2.121652369065718,14
1.0,6,15,paragraphs,15,0.9492232612295384,0.9583333333333334,1.0,0.7589213563882885,0.8744095644720487,0.0,0.5464162067426632,0.08389509157700971,1.1419114271799724,1.2258065187569822,6
1.0,7,15,paragraphs,15,0.7584458670213927,0.75,1.0,0.5399999999593333,0.7472169072549798,0.0,0.41792513368983963,0.08389509157700972,1.7023473739624024,1.7862424655394122,5
1.0,8,15,paragraphs,15,0.9645595871575681,1.0,1.0,0.9329861110675528,0.8826325059591997,0.0,0.5361756703518872,0.08389509157700972,1.471615970134735,1.5555110617117447,8
1.0,9,15,paragraphs,15,0.8671435693078746,1.0,1.0,0.9161375660889964,0.9545594434698409,0.0,0.5797224968935705,0.08389509157700974,2.7056700388590493,2.7895651304360594,3
1.0,10,15,paragraphs,15,0.4416400998859035,0.75,1.0,0.6483491045871792,0.5852932270470496,0.0,0.2527731092436975,0.08389509157700972,1.5191915035247803,1.60308659510179,4
1.0,11,15,paragraphs,15,0.7720292342597951,0.75,1.0,0.7135875954843813,0.6664197882883783,0.0,0.48615339091846804,0.08389509157700971,1.3136110703150432,1.3975061618920528,6
1.0,12,15,paragraphs,15,0.801680394913782,0.8333333333333334,0.8333333333333334,0.7752209447613595,0.6294135117058104,0.0,0.43769541203834067,0.08389509157700971,2.2131588061650596,2.297053897742069,6
1.0,0,15,sentences,100,0.9195062020969078,1.0,1.0,0.794444444417963,0.6061240081710719,0.0,0.39743589743589747,0.05753670605746183,2.8455899953842163,2.903126701441678,2
1.0,2,15,sentences,100,0.7077390312475182,0.8066239316239316,0.8846153846153846,0.9999999999397435,0.631988241250724,0.0,0.49092023152072856,0.057536706057461834,2.04925615970905,2.106792865766512,13
1.0,3,15,sentences,100,0.7148677472346628,0.7916666666666666,1.0,0.9999999999416666,0.6699227545976445,0.0,0.4129303878421056,0.057536706057461834,0.9795385996500651,1.037075305707527,12
1.0,4,15,sentences,100,0.6643895224983746,0.8095238095238095,0.9722222222222221,0.8515873015502512,0.6076754248780507,0.0,0.30978134208499725,0.05753670605746183,2.5124666690826416,2.5700033751401037,21
1.0,5,15,sentences,100,0.7301030584748168,0.9285714285714286,0.9928571428571429,0.6831605635608987,0.7728852037596424,0.07142857142857142,0.5225372641158955,0.05753670605746184,3.5840522050857544,3.6415889111432165,14
1.0,6,15,sentences,100,0.7930856877216153,0.861111111111111,1.0,0.7797949735158607,0.7671979092639757,0.0,0.5321394618453442,0.05753670605746183,2.549331466356913,2.606868172414375,6
1.0,7,15,sentences,100,0.7521012248812055,0.8333333333333333,1.0,0.6185714285228333,0.6516335520793548,0.0,0.42693766937669375,0.05753670605746183,2.0646830081939695,2.1222197142514316,5
1.0,8,15,sentences,100,0.8351581139833769,0.9375,1.0,0.8020833333002083,0.8268574914275317,0.0,0.5468820840015705,0.05753670605746183,1.7914959192276,1.8490326252850617,8
1.0,9,15,sentences,100,0.8761834048950528,1.0,1.0,0.88666666663735,0.7976947966650907,0.0,0.585941575378195,0.05753670605746183,3.266766627629598,3.32430333368706,3
1.0,10,15,sentences,100,0.24029357516494512,0.625,1.0,0.8233333333058529,0.3875011645431493,0.0,0.16499999999999998,0.05753670605746183,1.621293067932129,1.6788297739895908,4
1.0,11,15,sentences,100,0.9408924453981963,0.625,1.0,0.8336026076673413,0.6573038325843388,0.0,0.5549780499961658,0.05753670605746183,1.4170137643814087,1.4745504704388706,6
1.0,12,15,sentences,100,0.9589648236495917,0.9166666666666666,0.8333333333333334,0.8775510203948378,0.7950284454611255,0.0,0.5496941024471804,0.05753670605746183,2.837651491165161,2.895188197222623,6
1.0,0,10,sentences,50,0.9464395292914003,1.0,1.0,0.6805555555340278,0.7048468685393816,0.0,0.38579710144927537,0.070148136399009,2.0438159704208374,2.1139641068198465,2
1.0,2,10,sentences,50,0.7093903717337772,0.7307692307692307,0.9615384615384616,0.9769230768841025,0.6636705218630953,0.07692307692307693,0.5190310768934931,0.07014813639900899,2.1268161810361423,2.1969643174351514,13
1.0,3,10,sentences,50,0.7131676285313869,0.875,0.9166666666666666,0.9305555555193288,0.6359252119805084,0.0,0.38427731824153916,0.07014813639900899,1.0811031659444172,1.1512513023434263,12
1.0,4,10,sentences,50,0.7096521660070579,0.8455988455988456,0.984126984126984,0.839467592559053,0.6558939276206717,0.0,0.3430043983731679,0.07014813639900902,2.3489884308406284,2.419136567239638,21
0.345,5,10,sentences,50,0.536687117481036,0.7833333333333333,1.0,0.798783811113949,0.6014943127850498,0.07142857142857142,0.47707799508807763,0.07014813639900899,2.04170869077955,2.111856827178559,14
0.714,6,10,sentences,50,0.8037074813147088,0.8055555555555555,1.0,0.6374470899252515,0.8047250022228436,0.0,0.5618026454841084,0.070148136399009,1.5107170343399048,1.5808651707389139,6
0.667,7,10,sentences,50,0.7560491422742446,0.72,1.0,0.7666666666183334,0.6293206708310846,0.0,0.44227032227032226,0.070148136399009,2.513944911956787,2.584093048355796,5
0.909,8,10,sentences,50,0.8205429237386261,0.8946428571428571,1.0,0.9345920138589847,0.7067237901152623,0.0,0.5320906378567669,0.070148136399009,2.414582669734955,2.484730806133964,8
0.714,9,10,sentences,50,0.8770982351281412,1.0,1.0,0.8420634920341071,0.9556225824372876,0.0,0.6262371615312792,0.070148136399009,2.5530519485473633,2.6232000849463724,3
0.625,10,10,sentences,50,0.6648126702612214,0.7083333333333334,1.0,0.7680390211461103,0.6396294085154388,0.0,0.5151113076809671,0.070148136399009,1.6006713509559631,1.6708194873549722,4
0.625,11,10,sentences,50,0.8129823022401946,0.75,1.0,0.7240299823259067,0.6886626208517406,0.0,0.49010227455099864,0.070148136399009,1.6766385237375896,1.7467866601365987,6
0.667,12,10,sentences,50,0.9623410573525715,0.9166666666666666,1.0,0.8245443856408089,0.8085782577882333,0.0,0.5357136221170488,0.070148136399009,2.7926997741063437,2.862847910505353,6
0.066,0,10,words,50,0.9571576564836395,1.0,1.0,0.7611111110928703,0.6637310087437023,0.0,0.264638346727899,0.05600811134685169,1.5200490951538086,1.5760572065006604,2
0.123,2,10,words,50,0.5781069049336326,0.7296037296037295,0.8461538461538461,0.8464133088654346,0.601435660026352,0.07692307692307693,0.4792008867701832,0.05600811134685169,1.4532941488119273,1.5093022601587789,13
0.149,3,10,words,50,0.7205830659947726,0.9166666666666666,0.8333333333333334,0.6574735449379049,0.5974787838424266,0.0,0.38673166917941587,0.05600811134685169,0.7719056407610575,0.8279137521079094,12
0.053,4,10,words,50,0.7647321998589399,0.8333333333333334,0.6999999999999998,0.7724516790530086,0.5413459545007008,0.0,0.30786300214917195,0.05600811134685171,1.3970709414709181,1.45307905281777,21
0.023,5,10,words,50,0.7316396654823069,0.880952380952381,0.7142857142857143,0.6475396825075231,0.4968810839692764,0.0,0.44438974895211425,0.05600811134685169,0.9994970730372837,1.0555051843841359,14
0.059,6,10,words,50,0.6370942625442992,0.875,1.0,0.6015873015595371,0.6362358893284009,0.0,0.3873138919650548,0.05600811134685169,0.6510657469431559,0.7070738582900077,6
0.048,7,10,words,50,0.7324959607473153,0.9,0.8,0.539999999963,0.4166495277183273,0.0,0.26449299719887953,0.0560081113468517,2.5704389095306395,2.6264470208774915,5
0.058,8,10,words,50,0.84194597251055,0.875,1.0,0.8612578537993804,0.7911729577354456,0.0,0.48312239220401787,0.05600811134685169,1.2257153689861298,1.2817234803329813,8
0.051,9,10,words,50,0.9141839578445125,0.8888888888888888,0.8888888888888888,0.7916666666377314,0.7671730673426985,0.0,0.5315915300546448,0.05600811134685169,2.0560328165690103,2.1120409279158623,3
0.062,10,10,words,50,0.48011551184901835,0.6083333333333334,0.75,0.683333333310625,0.4414744819186992,0.0,0.2593368667570566,0.05600811134685169,1.4375412464141846,1.4935493577610361,4
0.055,11,10,words,50,0.796646705625581,0.6666666666666666,1.0,0.9274518139998945,0.5470119219647691,0.0,0.5008443481094252,0.05600811134685169,1.2995485067367554,1.3555566180836074,6
0.067,12,10,words,50,0.9536284369986504,1.0,1.0,0.8096891534186742,0.6997051051566329,0.0,0.4654069704379302,0.05600811134685169,1.8563752969106038,1.9123834082574558,6
0.667,0,10,paragraphs,10,0.9397538276532378,1.0,1.0,0.6448412698114419,0.6681988730234798,0.0,0.4176755447941889,0.07472414536909623,2.407132387161255,2.481856532530351,2
1.0,2,10,paragraphs,10,0.6485601844058733,0.7307692307692307,0.9230769230769231,0.8442307691949517,0.6566931948785771,0.0,0.46381175635409916,0.07472414536909623,2.610355047079233,2.6850791924483293,13
1.0,3,10,paragraphs,10,0.7150061820663725,0.7888888888888889,1.0,0.8333333332844907,0.6237119130237274,0.08333333333333333,0.36627829093532444,0.07472414536909623,1.5273306369781494,1.6020547823472455,12
0.345,4,10,paragraphs,10,0.8041521854622977,0.9261904761904761,0.9365079365079365,0.8075963718429154,0.6538615316503732,0.0,0.33114298093049266,0.07472414536909626,2.473731733503796,2.548455878872892,21
0.909,5,10,paragraphs,10,0.6658185553344225,0.8456349206349206,1.0,0.6967687074552001,0.7091671684343568,0.07142857142857142,0.48630739732209854,0.07472414536909623,3.7872994116374423,3.8620235570065384,14
0.556,6,10,paragraphs,10,0.9465731943824677,1.0,1.0,0.7096891534197441,0.9231813883461055,0.0,0.5240420300430095,0.07472414536909623,2.3910030523935952,2.4657271977626913,6
0.526,7,10,paragraphs,10,0.9540081098310973,0.85,1.0,0.7842857142265001,0.8015141670977481,0.0,0.5031411056662133,0.07472414536909623,2.1177077770233153,2.1924319223924114,5
0.667,8,10,paragraphs,10,0.7204449325499859,0.875,1.0,0.8833939593952522,0.6867949956899605,0.0,0.4050498980954389,0.07472414536909623,2.727231979370117,2.8019561247392133,8
0.588,9,10,paragraphs,10,0.6322226671402436,0.8333333333333334,1.0,0.7107142856915417,0.5961609875159747,0.0,0.3783068783068783,0.07472414536909623,3.7133963108062744,3.7881204561753705,3
0.476,10,10,paragraphs,10,0.47016653818433174,0.75,1.0,0.4817035147241052,0.546947904136313,0.0,0.23337386018237077,0.07472414536909623,1.4988102912902832,1.5735344366593793,4
0.435,11,10,paragraphs,10,0.8161702907821563,0.5833333333333334,0.6666666666666666,0.5633597883273356,0.604933065223916,0.0,0.49813173135383,0.07472414536909623,1.0311006704966228,1.105824815865719,6
0.476,12,10,paragraphs,10,0.9495520509366431,0.9444444444444445,0.8333333333333334,0.6938751889520004,0.6322835375241581,0.0,0.4836487396814044,0.07472414536909623,2.8237402041753135,2.8984643495444096,6
0.4,0,2,sentences,100,0.42690222274666967,0.75,1.0,0.74999999995,0.48892441264254805,0.0,0.23764145324597977,0.06811441074718129,1.2717616558074951,1.3398760665546765,2
0.667,2,2,sentences,100,0.6522775183193747,0.8461538461538461,1.0,0.9999999999346153,0.6234199421701772,0.07692307692307693,0.46920372754279244,0.06811441074718129,1.7551003052638128,1.8232147160109942,13
1.0,3,2,sentences,100,0.8678307124018986,0.9166666666666666,0.9166666666666666,0.9583333332749998,0.7836276114447059,0.0,0.4661818968450833,0.06811441074718129,0.8040758172671,0.8721902280142815,12
0.4,4,2,sentences,100,0.6713442138377869,0.8253968253968255,0.8095238095238095,0.8571428570833332,0.5940592828489654,0.0,0.29279810204850604,0.06811441074718132,2.092572041920253,2.160686452667434,21
0.133,5,2,sentences,100,0.6577770861863245,0.755952380952381,0.8214285714285714,0.7857142856535713,0.627855558575553,0.14285714285714285,0.503824365959395,0.06811441074718129,1.5112099647521973,1.5793243754993787,14
0.286,6,2,sentences,100,0.9480326595828474,1.0,1.0,0.9166666666,0.8087063622693392,0.16666666666666666,0.5196000144665014,0.06811441074718129,1.0543187061945598,1.1224331169417412,6
0.25,7,2,sentences,100,0.5599923335923279,0.6599999999999999,0.8,0.69999999994,0.49042896761981486,0.0,0.31592291766204805,0.06811441074718129,1.2607152938842774,1.3288297046314586,5
0.333,8,2,sentences,100,0.5791887363489923,0.7946428571428572,0.875,0.81249999994375,0.6318673600554807,0.0,0.3996885363958535,0.06811441074718129,1.1016579270362854,1.1697723377834668,8
0.286,9,2,sentences,100,0.8943602155096707,1.0,1.0,0.8333333332833334,0.9945388167876114,0.0,0.6771544183810914,0.06811441074718129,2.2819769382476807,2.3500913489948623,3
0.25,10,2,sentences,100,0.6816786727229982,0.875,1.0,0.9999999999375,0.726946961016536,0.0,0.33730158730158727,0.06811441074718129,0.8714074492454529,0.9395218599926342,4
0.25,11,2,sentences,100,0.4765121702329341,0.75,0.6666666666666666,0.49999999995833333,0.5153520997157659,0.0,0.3282971014492753,0.06811441074718129,0.7621838649113973,0.8302982756585786,6
0.25,12,2,sentences,100,0.7728958914150447,0.9166666666666666,0.8333333333333334,0.8333333332833334,0.5519991513997837,0.0,0.367552909348575,0.06811441074718129,1.930187424023946,1.9983018347711274,6
0.5,0,5,paragraphs,15,0.9212679297309357,1.0,1.0,0.738888888855926,0.8224651247885877,0.0,0.3937368050668543,0.0919288461858576,1.7692381143569946,1.8611669605428522,2
1.0,2,5,paragraphs,15,0.6365976087358569,0.832579185520362,0.9230769230769231,0.8354700854341167,0.57448475245151,0.07692307692307693,0.4411867156881591,0.0919288461858576,1.905357837677002,1.99728668386286,13
1.0,3,5,paragraphs,15,0.8617295554004153,0.875,0.9166666666666666,0.8333333332936341,0.7412594748266484,0.0,0.46418293768718705,0.0919288461858576,1.0140274961789448,1.105956342364803,12
0.263,4,5,paragraphs,15,0.7543825882486542,0.8424603174603172,0.8492063492063492,0.9198412697818719,0.6521157795270516,0.0,0.34237339424745655,0.0919288461858576,1.8163690794081915,1.9082979255940493,21
0.714,5,5,paragraphs,15,0.6624485031837345,0.8303571428571429,0.9285714285714286,0.7230158729731218,0.5408084288772387,0.0,0.48151445536683485,0.0919288461858576,2.540877972330366,2.6328068185162232,14
0.417,6,5,paragraphs,15,0.7918717182523897,0.875,1.0,0.7854166666269271,0.7873917752199824,0.0,0.4984507007375279,0.0919288461858576,2.1223687728246055,2.214297619010463,6
0.385,7,5,paragraphs,15,0.5411322702300714,0.8,0.8,0.479999999962,0.4544300409863019,0.0,0.3075750915750916,0.0919288461858576,1.7561210632324218,1.8480499094182796,5
0.5,8,5,paragraphs,15,0.7084191638868576,0.8184523809523809,1.0,0.9833333332824306,0.605338714561713,0.0,0.4602189652446128,0.0919288461858576,2.203066200017929,2.2949950462037867,8
0.417,9,5,paragraphs,15,0.8938981438522465,1.0,1.0,0.9351851851345678,0.9100604541998191,0.0,0.6076479724710574,0.0919288461858576,2.737424612045288,2.8293534582311453,3
0.357,10,5,paragraphs,15,0.9506544998230775,0.8058823529411765,0.75,0.7083333333116666,0.5467880084351956,0.0,0.3696936138796604,0.0919288461858576,1.239359438419342,1.3312882846051997,4
0.333,11,5,paragraphs,15,0.7911093333038948,0.611111111111111,0.8333333333333334,0.6687499999527257,0.7214732988368578,0.0,0.5453093447653852,0.0919288461858576,1.1257123947143555,1.217641240900213,6
0.357,12,5,paragraphs,15,0.8026230525040673,0.875,0.8333333333333334,0.8106481481232098,0.5286131845435846,0.0,0.39596454743513565,0.0919288461858576,2.5437661012013755,2.635694947387233,6
1.0,0,15,sentences,50,0.944334157958001,1.0,1.0,0.6805555555340278,0.6855474468223274,0.0,0.4338942307692307,0.057408326322382144,1.9540959596633911,2.0115042859857732,2
1.0,2,15,sentences,50,0.6530763217568004,0.6923076923076923,0.9615384615384616,0.9769230768834614,0.6765387739028799,0.07692307692307693,0.5303730876257563,0.05740832632238214,2.019885228230403,2.0772935545527846,13
1.0,3,15,sentences,50,0.7097717718877541,0.8888888888888888,0.9166666666666666,0.9305555555193288,0.6823374195062634,0.0,0.4218263543398746,0.05740832632238214,1.808593471844991,1.8660017981673729,12
1.0,4,15,sentences,50,0.6188867306453268,0.7447089947089947,0.984126984126984,0.8315310846260505,0.5364327904906717,0.0,0.2801087954897191,0.057408326322382144,2.3982008525303433,2.455609178852725,21
0.517,5,15,sentences,50,0.7314408105845879,0.8869047619047619,1.0,0.750630933615737,0.6410912539327335,0.0,0.555883260755675,0.05740832632238214,2.1569268703460693,2.214335196668451,14
1.0,6,15,sentences,50,0.9556952559512939,0.9583333333333334,1.0,0.6429278608101763,0.8161862558543725,0.0,0.5224139458154804,0.05740832632238214,2.6497445901234946,2.7071529164458763,6
1.0,7,15,sentences,50,0.7518163448008178,0.75,1.0,0.7880230879648509,0.7001856345771593,0.0,0.5142228567167042,0.057408326322382144,3.058362054824829,3.115770381147211,5
1.0,8,15,sentences,50,0.7136775504529015,0.875,1.0,0.9252763605152998,0.6624720985783271,0.0,0.4103977114582921,0.057408326322382144,2.080786496400833,2.1381948227232153,8
1.0,9,15,sentences,50,0.5699344485257877,0.8333333333333334,1.0,0.7983982683556338,0.7264571513453429,0.0,0.5048285048285049,0.05740832632238215,4.2526906331380205,4.310098959460404,3
0.938,10,15,sentences,50,0.6990324503384233,0.875,1.0,0.8890966093760941,0.688131111113431,0.0,0.44012195121951225,0.057408326322382144,1.3848892450332642,1.4422975713556463,4
0.938,11,15,sentences,50,0.9507187403607733,0.6944444444444443,1.0,0.7049963667677686,0.7248505418198659,0.16666666666666666,0.7086122664554036,0.05740832632238214,1.5614728927612305,1.6188812190836124,6
1.0,12,15,sentences,50,0.7997260050484817,0.9166666666666666,1.0,0.771164495861822,0.6271046310232921,0.0,0.40744297522946277,0.05740832632238214,2.4423884948094687,2.4997968211318504,6
0.013,0,2,paragraphs,1,0.9491214410157743,1.0,1.0,0.999999999925,0.7334251947488967,0.0,0.40254872563718147,0.0644125374880704,0.5239666700363159,0.5883792075243863,2
0.04,2,2,paragraphs,1,0.5020199433910738,0.6666666666666666,0.6538461538461539,0.9999999999115385,0.5202391988074221,0.07692307692307693,0.410799122688653,0.0644125374880704,1.2421331038841834,1.306545641372254,13
0.043,3,2,paragraphs,1,0.6295747834491324,0.8541666666666666,0.6666666666666666,0.8749999999208334,0.5842850404726486,0.0,0.348549744190603,0.0644125374880704,0.6376209060351054,0.702033443523176,12
